slide_id,anchor_rank,anchor_score,anchor_coord_x,anchor_coord_y,anchor_center_x,anchor_center_y,anchor_bbox_x0,anchor_bbox_y0,anchor_bbox_x1,anchor_bbox_y1,neighbor_count,top_class,top_class_name,top_concept,top_prompt_index,center_patch_index,nms_radius,nms_suppressed_by_rank,selection_note
25015622B2,8,0.4766724109649658,24192.0,55536.0,24320.0,55664.0,24192.0,55536.0,24448.0,55792.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,159,512.0,,ok
25015622B2,9,0.47486770153045654,16000.0,35056.0,16128.0,35184.0,16000.0,35056.0,16256.0,35312.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,131,512.0,,ok
25015622B2,10,0.4728773534297943,129691.0,21120.0,129819.0,21248.0,129691.0,21120.0,129947.0,21376.0,1,1,NonAdenocarcinoma,fibroinflammatory scar-like lesion,8,89,512.0,,ok
25015622B2,11,0.472353458404541,127196.0,64337.0,127324.0,64465.0,127196.0,64337.0,127452.0,64593.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,85,512.0,,ok
25015622B2,12,0.4723230004310608,61056.0,26864.0,61184.0,26992.0,61056.0,26864.0,61312.0,27120.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,224,512.0,,ok
25015622B2,13,0.4697054922580719,141979.0,49792.0,142107.0,49920.0,141979.0,49792.0,142235.0,50048.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,123,512.0,,ok
25015622B2,14,0.4694138765335083,112488.0,45872.0,112616.0,46000.0,112488.0,45872.0,112744.0,46128.0,1,0,Adenocarcinoma,lepidic growth pattern,0,38,512.0,,ok
25015622B2,15,0.46894070506095886,48768.0,35056.0,48896.0,35184.0,48768.0,35056.0,49024.0,35312.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,206,512.0,,ok
25015622B2,16,0.4687514305114746,137883.0,29312.0,138011.0,29440.0,137883.0,29312.0,138139.0,29568.0,1,1,NonAdenocarcinoma,fibroinflammatory scar-like lesion,8,110,512.0,,ok
25015811B3,1,0.4928904175758362,33761.0,35683.0,33889.0,35811.0,33761.0,35683.0,34017.0,35939.0,1,0,Adenocarcinoma,papillary architecture,2,47,512.0,,ok
25015811B3,2,0.4906221628189087,99366.0,25554.0,99494.0,25682.0,99366.0,25554.0,99622.0,25810.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,106,512.0,,ok
25015811B3,3,0.4840819835662842,99366.0,21458.0,99494.0,21586.0,99366.0,21458.0,99622.0,21714.0,1,0,Adenocarcinoma,solid growth pattern,4,105,512.0,,ok
25015811B3,4,0.47033512592315674,29665.0,64355.0,29793.0,64483.0,29665.0,64355.0,29921.0,64611.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,42,512.0,,ok
25015811B3,5,0.46936410665512085,39154.0,19138.0,39282.0,19266.0,39154.0,19138.0,39410.0,19394.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,66,512.0,,ok
25015811B3,6,0.46750369668006897,99126.0,68138.0,99254.0,68266.0,99126.0,68138.0,99382.0,68394.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,102,512.0,,ok
25015811B3,7,0.46098172664642334,99366.0,37842.0,99494.0,37970.0,99366.0,37842.0,99622.0,38098.0,1,0,Adenocarcinoma,papillary architecture,2,109,512.0,,ok
25015811B3,8,0.4583684802055359,25569.0,64355.0,25697.0,64483.0,25569.0,64355.0,25825.0,64611.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,38,512.0,,ok
25015811B3,9,0.4546625018119812,39154.0,23234.0,39282.0,23362.0,39154.0,23234.0,39410.0,23490.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,67,512.0,,ok
25015811B3,10,0.4526258111000061,33761.0,39779.0,33889.0,39907.0,33761.0,39779.0,34017.0,40035.0,1,0,Adenocarcinoma,lepidic growth pattern,0,48,512.0,,ok
25015811B3,11,0.4512011706829071,46049.0,43875.0,46177.0,44003.0,46049.0,43875.0,46305.0,44131.0,1,1,NonAdenocarcinoma,inflammatory or granulomatous lesion,3,81,512.0,,ok
25015811B3,12,0.45116859674453735,64916.0,22931.0,65044.0,23059.0,64916.0,22931.0,65172.0,23187.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,93,512.0,,ok
25015811B3,13,0.4510333240032196,41953.0,47971.0,42081.0,48099.0,41953.0,47971.0,42209.0,48227.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,73,512.0,,ok
25015811B3,14,0.45063862204551697,103462.0,17362.0,103590.0,17490.0,103462.0,17362.0,103718.0,17618.0,1,0,Adenocarcinoma,solid growth pattern,4,1,512.0,,ok
25015811B3,15,0.4497276544570923,33761.0,43875.0,33889.0,44003.0,33761.0,43875.0,34017.0,44131.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,49,512.0,,ok
25015811B3,16,0.44878023862838745,33761.0,56163.0,33889.0,56291.0,33761.0,56163.0,34017.0,56419.0,1,0,Adenocarcinoma,lepidic growth pattern,0,52,512.0,,ok
25015820B,1,0.49655842781066895,45392.0,66592.0,45520.0,66720.0,45392.0,66592.0,45648.0,66848.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,224,512.0,,ok
25015820B,2,0.48043322563171387,96153.0,67632.0,96281.0,67760.0,96153.0,67632.0,96409.0,67888.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,298,512.0,,ok
25015820B,3,0.4802672266960144,120729.0,51248.0,120857.0,51376.0,120729.0,51248.0,120985.0,51504.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,85,512.0,,ok
25015820B,4,0.4792746305465698,16720.0,66592.0,16848.0,66720.0,16720.0,66592.0,16976.0,66848.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,111,512.0,,ok
25015820B,5,0.47315770387649536,100249.0,67632.0,100377.0,67760.0,100249.0,67632.0,100505.0,67888.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,12,512.0,,ok
25015820B,6,0.4687681794166565,79769.0,38960.0,79897.0,39088.0,79769.0,38960.0,80025.0,39216.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,237,512.0,,ok
25015820B,7,0.4647839665412903,100249.0,55344.0,100377.0,55472.0,100249.0,55344.0,100505.0,55600.0,1,1,NonAdenocarcinoma,diffuse small blue cell growth pattern,6,10,512.0,,ok
25015820B,8,0.46219056844711304,41296.0,82976.0,41424.0,83104.0,41296.0,82976.0,41552.0,83232.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,211,512.0,,ok
25015820B,9,0.458516389131546,83865.0,38960.0,83993.0,39088.0,83865.0,38960.0,84121.0,39216.0,1,0,Adenocarcinoma,papillary architecture,2,243,512.0,,ok
25015820B,10,0.4581162631511688,96153.0,51248.0,96281.0,51376.0,96153.0,51248.0,96409.0,51504.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,294,512.0,,ok
25015820B,11,0.456451416015625,83865.0,51248.0,83993.0,51376.0,83865.0,51248.0,84121.0,51504.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,246,512.0,,ok
25015820B,12,0.4552839398384094,37200.0,70688.0,37328.0,70816.0,37200.0,70688.0,37456.0,70944.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,190,512.0,,ok
25015820B,13,0.45462536811828613,116633.0,18480.0,116761.0,18608.0,116633.0,18480.0,116889.0,18736.0,1,0,Adenocarcinoma,lepidic growth pattern,0,68,512.0,,ok
25015820B,14,0.45433956384658813,33104.0,5152.0,33232.0,5280.0,33104.0,5152.0,33360.0,5408.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,167,512.0,,ok
25015820B,15,0.45409300923347473,8528.0,42016.0,8656.0,42144.0,8528.0,42016.0,8784.0,42272.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,253,512.0,,ok
25015820B,16,0.4534708857536316,12624.0,54304.0,12752.0,54432.0,12624.0,54304.0,12880.0,54560.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,97,512.0,,ok
25015870B3,1,0.47473251819610596,33344.0,43058.0,33472.0,43186.0,33344.0,43058.0,33600.0,43314.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,115,512.0,,ok
25015870B3,2,0.4694787859916687,21056.0,59442.0,21184.0,59570.0,21056.0,59442.0,21312.0,59698.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,89,512.0,,ok
25015870B3,3,0.465587317943573,33344.0,38962.0,33472.0,39090.0,33344.0,38962.0,33600.0,39218.0,1,0,Adenocarcinoma,lepidic growth pattern,0,114,512.0,,ok
25015870B3,4,0.46162015199661255,62016.0,38962.0,62144.0,39090.0,62016.0,38962.0,62272.0,39218.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,174,512.0,,ok
25015870B3,5,0.4612690806388855,18736.0,21842.0,18864.0,21970.0,18736.0,21842.0,18992.0,22098.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,83,512.0,,ok
25015870B3,6,0.46049782633781433,21056.0,55346.0,21184.0,55474.0,21056.0,55346.0,21312.0,55602.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,88,512.0,,ok
25015870B3,7,0.45988941192626953,33344.0,34866.0,33472.0,34994.0,33344.0,34866.0,33600.0,35122.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,113,512.0,,ok
25015870B3,8,0.4597570598125458,37440.0,51250.0,37568.0,51378.0,37440.0,51250.0,37696.0,51506.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,129,512.0,,ok
25015870B3,9,0.4570719301700592,49728.0,47154.0,49856.0,47282.0,49728.0,47154.0,49984.0,47410.0,1,0,Adenocarcinoma,papillary architecture,2,158,512.0,,ok
25015870B3,10,0.45532602071762085,37440.0,38962.0,37568.0,39090.0,37440.0,38962.0,37696.0,39218.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,126,512.0,,ok
25015870B3,11,0.45272138714790344,33344.0,47154.0,33472.0,47282.0,33344.0,47154.0,33600.0,47410.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,116,512.0,,ok
25015870B3,12,0.45229771733283997,33344.0,55346.0,33472.0,55474.0,33344.0,55346.0,33600.0,55602.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,118,512.0,,ok
25015870B3,13,0.44994285702705383,41536.0,30770.0,41664.0,30898.0,41536.0,30770.0,41792.0,31026.0,1,0,Adenocarcinoma,multifocal irregular glandular proliferation,9,136,512.0,,ok
25015870B3,14,0.4485146403312683,37440.0,30770.0,37568.0,30898.0,37440.0,30770.0,37696.0,31026.0,1,0,Adenocarcinoma,lepidic growth pattern,0,124,512.0,,ok
25015870B3,15,0.4477689564228058,132544.0,55318.0,132672.0,55446.0,132544.0,55318.0,132800.0,55574.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,66,512.0,,ok
25015870B3,16,0.44680118560791016,45632.0,34866.0,45760.0,34994.0,45632.0,34866.0,45888.0,35122.0,1,0,Adenocarcinoma,papillary architecture,2,148,512.0,,ok
25017211B2,1,0.5024908781051636,32352.0,12258.0,32480.0,12386.0,32352.0,12258.0,32608.0,12514.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,120,512.0,,ok
25017211B2,2,0.5011174082756042,20064.0,20450.0,20192.0,20578.0,20064.0,20450.0,20320.0,20706.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,76,512.0,,ok
25017211B2,3,0.5008354783058167,32352.0,20450.0,32480.0,20578.0,32352.0,20450.0,32608.0,20706.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,121,512.0,,ok
25017211B2,4,0.4842420816421509,85216.0,18032.0,85344.0,18160.0,85216.0,18032.0,85472.0,18288.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,203,512.0,,ok
25017211B2,5,0.4840012788772583,24160.0,36834.0,24288.0,36962.0,24160.0,36834.0,24416.0,37090.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,96,512.0,,ok
25017211B2,6,0.48238998651504517,36448.0,28642.0,36576.0,28770.0,36448.0,28642.0,36704.0,28898.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,137,512.0,,ok
25017211B2,7,0.4795774221420288,32352.0,28642.0,32480.0,28770.0,32352.0,28642.0,32608.0,28898.0,1,0,Adenocarcinoma,papillary architecture,2,123,512.0,,ok
25017211B2,8,0.4775405526161194,85216.0,63088.0,85344.0,63216.0,85216.0,63088.0,85472.0,63344.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,214,512.0,,ok
25017211B2,9,0.4773702025413513,24160.0,20450.0,24288.0,20578.0,24160.0,20450.0,24416.0,20706.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,92,512.0,,ok
25017211B2,10,0.4722174406051636,44640.0,32738.0,44768.0,32866.0,44640.0,32738.0,44896.0,32994.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,163,512.0,,ok
25017211B2,11,0.4711652100086212,40544.0,16354.0,40672.0,16482.0,40544.0,16354.0,40800.0,16610.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,147,512.0,,ok
25017211B2,12,0.4710153341293335,32352.0,24546.0,32480.0,24674.0,32352.0,24546.0,32608.0,24802.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,122,512.0,,ok
25017211B2,13,0.46994125843048096,44640.0,16354.0,44768.0,16482.0,44640.0,16354.0,44896.0,16610.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,159,512.0,,ok
25017211B2,14,0.4672900438308716,36448.0,53218.0,36576.0,53346.0,36448.0,53218.0,36704.0,53474.0,1,0,Adenocarcinoma,solid growth pattern,4,143,512.0,,ok
25017211B2,15,0.46596354246139526,40544.0,49122.0,40672.0,49250.0,40544.0,49122.0,40800.0,49378.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,155,512.0,,ok
25017211B2,16,0.46580618619918823,11872.0,53218.0,12000.0,53346.0,11872.0,53218.0,12128.0,53474.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,56,512.0,,ok
25017355B1,1,0.4741537272930145,44720.0,30368.0,44848.0,30496.0,44720.0,30368.0,44976.0,30624.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,198,512.0,,ok
25017355B1,2,0.4727054238319397,16048.0,50848.0,16176.0,50976.0,16048.0,50848.0,16304.0,51104.0,1,0,Adenocarcinoma,papillary architecture,2,106,512.0,,ok
25017355B1,3,0.47234657406806946,16048.0,13984.0,16176.0,14112.0,16048.0,13984.0,16304.0,14240.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,97,512.0,,ok
25017355B1,4,0.4710668623447418,107331.0,54384.0,107459.0,54512.0,107331.0,54384.0,107587.0,54640.0,1,0,Adenocarcinoma,papillary architecture,2,27,512.0,,ok
25017355B1,5,0.46903958916664124,78659.0,9328.0,78787.0,9456.0,78659.0,9328.0,78915.0,9584.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,251,512.0,,ok
25017355B1,6,0.467631459236145,82755.0,13424.0,82883.0,13552.0,82755.0,13424.0,83011.0,13680.0,1,0,Adenocarcinoma,papillary architecture,2,252,512.0,,ok
25017355B1,7,0.46582281589508057,111427.0,1136.0,111555.0,1264.0,111427.0,1136.0,111683.0,1392.0,1,0,Adenocarcinoma,papillary architecture,2,35,512.0,,ok
25017355B1,8,0.4643056392669678,119619.0,21616.0,119747.0,21744.0,119619.0,21616.0,119875.0,21872.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,78,512.0,,ok
25017355B1,9,0.4641515910625458,82755.0,21616.0,82883.0,21744.0,82755.0,21616.0,83011.0,21872.0,1,0,Adenocarcinoma,lepidic growth pattern,0,254,512.0,,ok
25017355B1,10,0.4610535800457001,36528.0,54944.0,36656.0,55072.0,36528.0,54944.0,36784.0,55200.0,1,0,Adenocarcinoma,papillary architecture,2,173,512.0,,ok
25017355B1,11,0.46008914709091187,24240.0,50848.0,24368.0,50976.0,24240.0,50848.0,24496.0,51104.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,130,512.0,,ok
25017355B1,12,0.4594775438308716,82755.0,62576.0,82883.0,62704.0,82755.0,62576.0,83011.0,62832.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,265,512.0,,ok
25017355B1,13,0.45770901441574097,20144.0,50848.0,20272.0,50976.0,20144.0,50848.0,20400.0,51104.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,118,512.0,,ok
25017355B1,14,0.45610225200653076,86851.0,17520.0,86979.0,17648.0,86851.0,17520.0,87107.0,17776.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,270,512.0,,ok
25017355B1,15,0.4553491771221161,16048.0,18080.0,16176.0,18208.0,16048.0,18080.0,16304.0,18336.0,1,0,Adenocarcinoma,lepidic growth pattern,0,98,512.0,,ok
25017355B1,16,0.45522257685661316,20144.0,18080.0,20272.0,18208.0,20144.0,18080.0,20400.0,18336.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,114,512.0,,ok
25017711B,1,0.4910764992237091,107591.0,20480.0,107719.0,20608.0,107591.0,20480.0,107847.0,20736.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,19,512.0,,ok
25017711B,2,0.48966920375823975,52752.0,64848.0,52880.0,64976.0,52752.0,64848.0,53008.0,65104.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,271,512.0,,ok
25017711B,3,0.4830276668071747,56848.0,48464.0,56976.0,48592.0,56848.0,48464.0,57104.0,48720.0,1,1,NonAdenocarcinoma,inflammatory or granulomatous lesion,3,276,512.0,,ok
25017711B,4,0.4758029580116272,111687.0,24576.0,111815.0,24704.0,111687.0,24576.0,111943.0,24832.0,1,0,Adenocarcinoma,acinar growth pattern,1,38,512.0,,ok
25017711B,5,0.4755037724971771,78919.0,49152.0,79047.0,49280.0,78919.0,49152.0,79175.0,49408.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,297,512.0,,ok
25017711B,6,0.47503989934921265,107591.0,65536.0,107719.0,65664.0,107591.0,65536.0,107847.0,65792.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,31,512.0,,ok
25017711B,7,0.47488945722579956,28176.0,11600.0,28304.0,11728.0,28176.0,11600.0,28432.0,11856.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,171,512.0,,ok
25017711B,8,0.4745522737503052,11792.0,68944.0,11920.0,69072.0,11792.0,68944.0,12048.0,69200.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,81,512.0,,ok
25017711B,9,0.4740946292877197,36368.0,15696.0,36496.0,15824.0,36368.0,15696.0,36624.0,15952.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,203,512.0,,ok
25017711B,10,0.47351473569869995,132167.0,65536.0,132295.0,65664.0,132167.0,65536.0,132423.0,65792.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,118,512.0,,ok
25017711B,11,0.47017818689346313,115783.0,65536.0,115911.0,65664.0,115783.0,65536.0,116039.0,65792.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,65,512.0,,ok
25017711B,12,0.4686678349971771,128071.0,69632.0,128199.0,69760.0,128071.0,69632.0,128327.0,69888.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,115,512.0,,ok
25017711B,13,0.4640524685382843,123975.0,32768.0,124103.0,32896.0,123975.0,32768.0,124231.0,33024.0,1,0,Adenocarcinoma,acinar growth pattern,1,99,512.0,,ok
25017711B,14,0.4629567861557007,132167.0,49152.0,132295.0,49280.0,132167.0,49152.0,132423.0,49408.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,116,512.0,,ok
25017711B,15,0.4625031352043152,91207.0,73728.0,91335.0,73856.0,91207.0,73728.0,91463.0,73984.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,345,512.0,,ok
25017711B,16,0.4609498977661133,24080.0,7504.0,24208.0,7632.0,24080.0,7504.0,24336.0,7760.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,169,512.0,,ok
25017948B3,1,0.4976692199707031,119400.0,57840.0,119528.0,57968.0,119400.0,57840.0,119656.0,58096.0,1,0,Adenocarcinoma,papillary architecture,2,81,512.0,,ok
25017948B3,2,0.4827445149421692,123496.0,70128.0,123624.0,70256.0,123496.0,70128.0,123752.0,70384.0,1,0,Adenocarcinoma,papillary architecture,2,90,512.0,,ok
25017948B3,3,0.4758523404598236,90728.0,70128.0,90856.0,70256.0,90728.0,70128.0,90984.0,70384.0,1,0,Adenocarcinoma,papillary architecture,2,252,512.0,,ok
25017948B3,4,0.4740440547466278,11808.0,66112.0,11936.0,66240.0,11808.0,66112.0,12064.0,66368.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,76,512.0,,ok
25017948B3,5,0.4724900722503662,86632.0,25072.0,86760.0,25200.0,86632.0,25072.0,86888.0,25328.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,230,512.0,,ok
25017948B3,6,0.47233617305755615,111208.0,16880.0,111336.0,17008.0,111208.0,16880.0,111464.0,17136.0,1,0,Adenocarcinoma,papillary architecture,2,38,512.0,,ok
25017948B3,7,0.4720364809036255,115304.0,70128.0,115432.0,70256.0,115304.0,70128.0,115560.0,70384.0,1,0,Adenocarcinoma,lepidic growth pattern,0,67,512.0,,ok
25017948B3,8,0.4711514711380005,123496.0,57840.0,123624.0,57968.0,123496.0,57840.0,123752.0,58096.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,88,512.0,,ok
25017948B3,9,0.46758902072906494,11808.0,53824.0,11936.0,53952.0,11808.0,53824.0,12064.0,54080.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,74,512.0,,ok
25017948B3,10,0.4617719054222107,32288.0,78400.0,32416.0,78528.0,32288.0,78400.0,32544.0,78656.0,1,0,Adenocarcinoma,lepidic growth pattern,0,171,512.0,,ok
25017948B3,11,0.4615720510482788,119400.0,70128.0,119528.0,70256.0,119400.0,70128.0,119656.0,70384.0,1,0,Adenocarcinoma,papillary architecture,2,83,512.0,,ok
25017948B3,12,0.4606255888938904,115304.0,61936.0,115432.0,62064.0,115304.0,61936.0,115560.0,62192.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,65,512.0,,ok
25017948B3,13,0.45968693494796753,90728.0,57840.0,90856.0,57968.0,90728.0,57840.0,90984.0,58096.0,1,0,Adenocarcinoma,solid growth pattern,4,249,512.0,,ok
25017948B3,14,0.45804673433303833,48672.0,57920.0,48800.0,58048.0,48672.0,57920.0,48928.0,58176.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,216,512.0,,ok
25017948B3,15,0.45720604062080383,115304.0,53744.0,115432.0,53872.0,115304.0,53744.0,115560.0,54000.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,63,512.0,,ok
25017948B3,16,0.45627361536026,7712.0,49728.0,7840.0,49856.0,7712.0,49728.0,7968.0,49984.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,220,512.0,,ok
25019384B2,1,0.506062388420105,104130.0,55458.0,104258.0,55586.0,104130.0,55458.0,104386.0,55714.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,20,512.0,,ok
25019384B2,2,0.49054545164108276,100034.0,63650.0,100162.0,63778.0,100034.0,63650.0,100290.0,63906.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,9,512.0,,ok
25019384B2,3,0.48973408341407776,91842.0,30882.0,91970.0,31010.0,91842.0,30882.0,92098.0,31138.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,200,512.0,,ok
25019384B2,4,0.4846950173377991,100034.0,43170.0,100162.0,43298.0,100034.0,43170.0,100290.0,43426.0,1,0,Adenocarcinoma,acinar growth pattern,1,4,512.0,,ok
25019384B2,5,0.4814590811729431,83650.0,55458.0,83778.0,55586.0,83650.0,55458.0,83906.0,55714.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,182,512.0,,ok
25019384B2,6,0.4814525544643402,83650.0,43170.0,83778.0,43298.0,83650.0,43170.0,83906.0,43426.0,1,0,Adenocarcinoma,lepidic growth pattern,0,179,512.0,,ok
25019384B2,7,0.4808160066604614,95938.0,55458.0,96066.0,55586.0,95938.0,55458.0,96194.0,55714.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,220,512.0,,ok
25019384B2,8,0.47575992345809937,91842.0,63650.0,91970.0,63778.0,91842.0,63650.0,92098.0,63906.0,1,0,Adenocarcinoma,lepidic growth pattern,0,208,512.0,,ok
25019384B2,9,0.4740835428237915,95938.0,63650.0,96066.0,63778.0,95938.0,63650.0,96194.0,63906.0,1,0,Adenocarcinoma,papillary architecture,2,222,512.0,,ok
25019384B2,10,0.47402235865592957,104130.0,63650.0,104258.0,63778.0,104130.0,63650.0,104386.0,63906.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,22,512.0,,ok
25019384B2,11,0.47374817728996277,104130.0,47266.0,104258.0,47394.0,104130.0,47266.0,104386.0,47522.0,1,0,Adenocarcinoma,cribriform glandular pattern,10,18,512.0,,ok
25019384B2,12,0.47257286310195923,32256.0,46594.0,32384.0,46722.0,32256.0,46594.0,32512.0,46850.0,1,0,Adenocarcinoma,infiltrative glandular adenocarcinoma,6,126,512.0,,ok
25019384B2,13,0.47181010246276855,95938.0,75938.0,96066.0,76066.0,95938.0,75938.0,96194.0,76194.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,225,512.0,,ok
25019384B2,14,0.47116774320602417,108226.0,47266.0,108354.0,47394.0,108226.0,47266.0,108482.0,47522.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,30,512.0,,ok
25019384B2,15,0.4694681763648987,28160.0,34306.0,28288.0,34434.0,28160.0,34306.0,28416.0,34562.0,1,0,Adenocarcinoma,lepidic growth pattern,0,111,512.0,,ok
25019384B2,16,0.4689229726791382,100034.0,59554.0,100162.0,59682.0,100034.0,59554.0,100290.0,59810.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,8,512.0,,ok
25021171B2,1,0.5020832419395447,67092.0,50576.0,67220.0,50704.0,67092.0,50576.0,67348.0,50832.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,89,512.0,,ok
25021171B2,2,0.4803457260131836,27985.0,22768.0,28113.0,22896.0,27985.0,22768.0,28241.0,23024.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,48,512.0,,ok
25021171B2,3,0.4790709614753723,72149.0,18944.0,72277.0,19072.0,72149.0,18944.0,72405.0,19200.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,103,512.0,,ok
25021171B2,4,0.47857165336608887,75284.0,50576.0,75412.0,50704.0,75284.0,50576.0,75540.0,50832.0,1,0,Adenocarcinoma,alveolar replacement by atypical glands,11,110,512.0,,ok
25021171B2,5,0.4767465591430664,87572.0,38288.0,87700.0,38416.0,87572.0,38288.0,87828.0,38544.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,134,512.0,,ok
25021171B2,6,0.4732651710510254,30656.0,30640.0,30784.0,30768.0,30656.0,30640.0,30912.0,30896.0,1,1,NonAdenocarcinoma,metastatic tumor in lung,5,49,512.0,,ok
25021171B2,7,0.46904540061950684,87572.0,34192.0,87700.0,34320.0,87572.0,34192.0,87828.0,34448.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,133,512.0,,ok
25021171B2,8,0.4681088924407959,38848.0,42928.0,38976.0,43056.0,38848.0,42928.0,39104.0,43184.0,1,1,NonAdenocarcinoma,benign reactive lung tissue,9,64,512.0,,ok
